"geolocation_zip_code_prefix,""geolocation_lat"",""geolocation_lng"",""geolocation_city"",""geolocation_state"""
02219,-23.489695833746914,-46.58501112184773,s?œo paulo,SP
02248,-23.4831782828207,-46.59993396003806,sao paulo,SP
02289,-23.41978761642338,-46.581696587281485,sao paulo,SP
02284,-23.469703196411846,-46.56868272083551,sao paulo,SP
02240,-23.479544619481803,-46.60355427560733,sao paulo,SP
02276,-23.459902378084543,-46.58449611703253,sao paulo,SP
02250,-23.48785247821568,-46.59905124271452,sao paulo,SP
02221,-23.483485016100154,-46.5805573529055,sao paulo,SP
02209,-23.483500281435717,-46.585069087569956,sao paulo,SP
02241,-23.48992583152521,-46.60705911587513,s?œo paulo,SP
02210,-23.486303524842732,-46.57949778879332,s?œo paulo,SP
02226,-23.485591466558922,-46.57041871717931,sao paulo,SP
02255,-23.476723229528552,-46.5911082917075,sao paulo,SP
02201,-23.492111039413683,-46.597117908823385,sao paulo,SP
02271,-23.471992613653416,-46.58920033957529,sao paulo,SP
02223,-23.484481983899833,-46.576764147094494,sao paulo,SP
02203,-23.49346203497028,-46.590935280598984,sao paulo,SP
02220,-23.49042074715792,-46.57687084248949,sao paulo,SP
02244,-23.488502395227464,-46.60588198376569,sao paulo,SP
02244,-23.48813775437128,-46.605302580904834,sao paulo,SP
02242,-23.486041697472448,-46.605074269778946,sao paulo,SP
02250,-23.485906707744235,-46.59436233625707,sao paulo,SP
02234,-23.482506300305843,-46.56727716694559,sao paulo,SP
02251,-23.473351194558266,-46.585672842489494,sao paulo,SP
02258,-23.476755613200776,-46.58313488743605,sao paulo,SP
02252,-23.47739185928214,-46.58603923841536,sao paulo,SP
02247,-23.48569354731953,-46.601735118096826,sao paulo,SP
02226,-23.485284650008694,-46.56987219470249,sao paulo,SP
02258,-23.476394430751924,-46.581455043020355,sao paulo,SP
02235,-23.478862138496154,-46.5778051239252,sao paulo,SP
02256,-23.474337118789308,-46.5842864125743,sao paulo,SP
02281,-23.452285054703825,-46.57940599452962,s?œo paulo,SP
02238,-23.466805889260765,-46.56857203566276,sao paulo,SP
02244,-23.489604293092476,-46.60335462545441,sao paulo,SP
02263,-23.46425034827241,-46.573830016031806,s?œo paulo,SP
02241,-23.490299231750246,-46.60742045129548,sao paulo,SP
02220,-23.49045136219633,-46.57990182514856,sao paulo,SP
02235,-23.482955284205676,-46.58379444033121,sao paulo,SP
02256,-23.473537386346575,-46.58705266042471,sao paulo,SP
02251,-23.475253672773956,-46.584670096312514,sao paulo,SP
02238,-23.476235981966592,-46.57879946710717,sao paulo,SP
02238,-23.473496661117192,-46.573313924923525,sao paulo,SP
02245,-23.482484790178283,-46.60525589425243,s?œo paulo,SP
02247,-23.482958647238732,-46.60086378420568,sao paulo,SP
02259,-23.470562965838067,-46.58244356505693,sao paulo,SP
02273,-23.46278396863639,-46.58627555453289,sao paulo,SP
02278,-23.460200298084136,-46.57615688259566,sao paulo,SP
02213,-23.492777263412954,-46.58431616611217,sao paulo,SP
02232,-23.475066063942872,-46.562904,sao paulo,SP
02251,-23.479955496537553,-46.595500826533566,sao paulo,SP
02234,-23.47633723535693,-46.570586537740255,s?œo paulo,SP
02227,-23.477152777684807,-46.57306595337295,sao paulo,SP
02261,-23.468180762421365,-46.577953713428386,sao paulo,SP
02258,-23.476394430751924,-46.581455043020355,sao paulo,SP
02235,-23.484914308355922,-46.58500946142302,sao paulo,SP
02267,-23.480110277829045,-46.60210916887882,sao paulo,SP
02264,-23.46106286317615,-46.57420538495959,sao paulo,SP
02258,-23.477057444630386,-46.58387400000001,sao paulo,SP
02263,-23.462905117404343,-46.57463824493624,s?œo paulo,SP
02230,-23.484334693865776,-46.56419161809683,sao paulo,SP
02262,-23.464662915344245,-46.575465003606666,s?œo paulo,SP
02208,-23.482793545934555,-46.58535562101102,sao paulo,SP
02217,-23.491159082434045,-46.58157278711986,sao paulo,SP
02205,-23.4901864118818,-46.589433076605665,sao paulo,SP
02242,-23.486994741279464,-46.606822130684115,sao paulo,SP
02242,-23.490052166253086,-46.608353612816714,sao paulo,SP
02221,-23.48144908826243,-46.58164744255289,sao paulo,SP
02201,-23.485649228143572,-46.592185892867434,sao paulo,SP
02215,-23.491516117952596,-46.58285451734092,s?œo paulo,SP
02252,-23.479537734952903,-46.589814382595655,sao paulo,SP
02211,-23.497872872612348,-46.591807825004345,sao paulo,SP
02281,-23.452980150152925,-46.574563615182626,sao paulo,SP
02220,-23.491246410496814,-46.57513231210682,sao paulo,SP
02263,-23.462028440186973,-46.573146754919534,sao paulo,SP
02261,-23.468871101304174,-46.57650004524205,sao paulo,SP
02227,-23.477101207888467,-46.57281857937563,sao paulo,SP
02226,-23.47629891978764,-46.57474470483004,sao paulo,SP
02222,-23.483511418164802,-46.57612385931568,sao paulo,SP
02245,-23.48520450874257,-46.60485195767212,sao paulo,SP
02201,-23.483548581741562,-46.590788074932235,sao paulo,SP
02247,-23.486098631138564,-46.59994504010618,sao paulo,SP
02235,-23.485327029978627,-46.58519189731083,sao paulo,SP
02230,-23.48201124785042,-46.56332163044607,sao paulo,SP
02222,-23.478236497085803,-46.581142065497154,s?œo paulo,SP
02219,-23.496381607276792,-46.59191095268047,sao paulo,SP
02204,-23.488382818483476,-46.590749130446085,sao paulo,SP
02225,-23.49192491035258,-46.57324993450282,sao paulo,SP
02209,-23.483500281435717,-46.585069087569956,sao paulo,SP
02256,-23.475428761196174,-46.587215771738,sao paulo,SP
02205,-23.485008101304174,-46.589244239107835,sao paulo,SP
02213,-23.49519330391252,-46.58780029961334,sao paulo,SP
02217,-23.49036590896761,-46.58084227837731,sao paulo,SP
02261,-23.467961586450702,-46.577858092292644,sao paulo,SP
02262,-23.464760857060433,-46.57498702914191,sao paulo,SP
02222,-23.484930370246403,-46.57765541395926,sao paulo,SP
02219,-23.485812495700834,-46.58085300721337,sao paulo,SP
02220,-23.48295502459951,-46.56662947574459,sao paulo,SP
02215,-23.493698863725538,-46.586183893559934,s?œo paulo,SP
02271,-23.469657276155594,-46.59044000805008,s?œo paulo,SP
02257,-23.47222510491085,-46.582401876767285,sao paulo,SP
02260,-23.46940786215826,-46.582698033920174,sao paulo,SP
02214,-23.494404363581307,-46.584811964885475,sao paulo,SP
02248,-23.483878564804677,-46.59872667707314,sao paulo,SP
02242,-23.484990530671105,-46.60456201387845,sao paulo,SP
02243,-23.491428663887145,-46.604800650152924,s?œo paulo,SP
02271,-23.468616115182638,-46.587803254371295,sao paulo,SP
02223,-23.480325240637047,-46.57820860491086,sao paulo,SP
02263,-23.463788867332212,-46.576577409660096,sao paulo,SP
02223,-23.477865181516517,-46.580171626146914,sao paulo,SP
02230,-23.486705790178284,-46.56218602192853,sao paulo,SP
02270,-23.472793571469776,-46.59464741395925,sao paulo,SP
02227,-23.4773027082925,-46.57229222023771,sao paulo,SP
02243,-23.49266227290111,-46.607533775464944,sao paulo,SP
02245,-23.483110557591317,-46.604412419095155,sao paulo,SP
02271,-23.468628062434284,-46.58775713544678,sao paulo,SP
02226,-23.485853608661763,-46.56955955245542,sao paulo,SP
02204,-23.485020171244745,-46.589948099082484,sao paulo,SP
02241,-23.49230052178431,-46.60493319317328,sao paulo,SP
02241,-23.490518793784968,-46.60742305591787,sao paulo,SP
02210,-23.4796694141035,-46.58341120705173,sao paulo,SP
02209,-23.488001811270106,-46.579928290870775,sao paulo,SP
02288,-23.43692344395329,-46.5702324035759,s?œo paulo,SP
02235,-23.485966826533556,-46.58437450582838,sao paulo,SP
02208,-23.482688050233726,-46.593427023313524,sao paulo,SP
02270,-23.469695039326595,-46.592378902940474,s?œo paulo,SP
02243,-23.491135445467098,-46.60041840452419,sao paulo,SP
02256,-23.4756973344394,-46.58858995268047,sao paulo,SP
02254,-23.484181861503842,-46.59302902192854,sao paulo,SP
02274,-23.468415549252782,-46.592735741877796,sao paulo,SP
02220,-23.465169467791014,-46.57244122629157,sao paulo,SP
02260,-23.469627059120533,-46.58349580613421,sao paulo,SP
02219,-23.496684569248075,-46.590860116567605,sao paulo,SP
02203,-23.48954255092621,-46.59322618942236,sao paulo,SP
02215,-23.490081943101163,-46.58466223841534,sao paulo,SP
02280,-23.45688668561351,-46.57804855772234,sao paulo,SP
02206,-23.483662595620018,-46.59552387108314,sao paulo,SP
02273,-23.46278396863639,-46.58627555453289,sao paulo,SP
02244,-23.490849038576957,-46.60657938579832,s?œo paulo,SP
02205,-23.49093173604943,-46.59415543603204,sao paulo,SP
02225,-23.479202996393322,-46.575672679294826,sao paulo,SP
02222,-23.482310342777943,-46.57367938911654,sao paulo,SP
02238,-23.46662741909516,-46.567021531363594,sao paulo,SP
02233,-23.478371349991306,-46.56761241465177,sao paulo,SP
02222,-23.485202206493714,-46.5776291452519,sao paulo,SP
02237,-23.464240158092615,-46.5703416513439,sao paulo,SP
02209,-23.486714308355925,-46.58140046142304,sao paulo,SP
02219,-23.487341217323536,-46.582420903687485,s?œo paulo,SP
02263,-23.461668643454384,-46.57337757065074,sao paulo,SP
02279,-23.460726084136475,-46.57522458711415,s?œo paulo,SP
02243,-23.492993773241402,-46.60539490674591,sao paulo,SP
02223,-23.486899054677124,-46.57550708021236,s?œo paulo,SP
02228,-23.48124532584107,-46.56915710866175,sao paulo,SP
02219,-23.494629153759607,-46.59027636816895,sao paulo,SP
02229,-23.473019608661765,-46.56903305245541,sao paulo,SP
02242,-23.489323512349248,-46.6080796043626,sao paulo,SP
02220,-23.494026489035722,-46.58292793144441,s?œo paulo,SP
02210,-23.481619752986298,-46.58292890022502,sao paulo,SP
02234,-23.477754803220037,-46.57033436955393,sao paulo,SP
02223,-23.484481983899833,-46.576764147094494,sao paulo,SP
02212,-23.49788838995326,-46.5909861268394,sao paulo,SP
02251,-23.475727121011015,-46.58463342007611,sao paulo,SP
02223,-23.476896723007687,-46.579294660972955,sao paulo,SP
02273,-23.462154530330935,-46.585816823719085,sao paulo,SP
02236,-23.47097133888281,-46.57007667554391,sao paulo,SP
02281,-23.449456990790527,-46.57283149135153,sao paulo,SP
02207,-23.485207107132553,-46.5881027894858,s?œo paulo,SP
02216,-23.494021728370146,-46.57993703327722,sao paulo,SP
02224,-23.481728014715173,-46.5678679926424,sao paulo,SP
02230,-23.4824807776848,-46.56445295337295,sao paulo,SP
02238,-23.47634690536093,-46.57901776672055,sao paulo,SP
02289,-23.416950394944916,-46.58374412378099,s?œo paulo,SP
02250,-23.487683521784312,-46.59757253427779,s?œo paulo,SP
02223,-23.4811127776848,-46.5767235627272,sao paulo,SP
02245,-23.486092994171614,-46.60988470191586,sao paulo,SP
02203,-23.49192999194992,-46.59041653872119,sao paulo,SP
02260,-23.468457604218358,-46.58328065459633,s?œo paulo,SP
02217,-23.490460865110524,-46.581993853597986,sao paulo,SP
02208,-23.482688050233726,-46.593427023313524,s?œo paulo,SP
02281,-23.453757129762653,-46.57637105744573,s?œo paulo,SP
02241,-23.488765711350926,-46.61038983319866,sao paulo,SP
02276,-23.4598619753015,-46.584556130301834,s?œo paulo,SP
02241,-23.492352478215686,-46.605653832361924,sao paulo,SP
02246,-23.488996547319534,-46.60014161518262,sao paulo,SP
02226,-23.474376524006008,-46.57752322217097,sao paulo,SP
02265,-23.47155123619366,-46.586915439494476,sao paulo,SP
02258,-23.47635186403199,-46.58208868797982,sao paulo,SP
02244,-23.48841319233656,-46.60663385276126,s?œo paulo,SP
02236,-23.472274023313517,-46.56566722522939,s?œo paulo,SP
02242,-23.486994741279464,-46.606822130684115,s?œo paulo,SP
02242,-23.488133029141906,-46.60765995712386,sao paulo,SP
02242,-23.490874536172488,-46.608592838316326,s?œo paulo,SP
02278,-23.459569407438394,-46.57824488259565,sao paulo,SP
02266,-23.478112697472458,-46.59964276977896,sao paulo,SP
02239,-23.483969067718867,-46.60762685429048,sao paulo,SP
02204,-23.492694436580294,-46.59644801610016,sao paulo,SP
02243,-23.49301812129947,-46.60797721510183,s?œo paulo,SP
02243,-23.49135788980902,-46.605205252149574,sao paulo,SP
02202,-23.49198349197123,-46.59412407151678,sao paulo,SP
02241,-23.492353452680458,-46.60453333236194,sao paulo,SP
02252,-23.477839999999958,-46.588239999999985,sao paulo,SP
02210,-23.484475005828372,-46.580769356367945,s?œo paulo,SP
02211,-23.49656756924807,-46.592143266028046,sao paulo,SP
02271,-23.471719522621026,-46.59138587246812,sao paulo,SP
02223,-23.481105338882802,-46.57767423619364,sao paulo,SP
02209,-23.48134258728148,-46.59763539800334,sao paulo,SP
02223,-23.47813837691151,-46.5799075932541,sao paulo,SP
02242,-23.484625449622037,-46.603232884817345,sao paulo,SP
02266,-23.47510114432454,-46.59733683166945,sao paulo,SP
02271,-23.471382446852083,-46.59181367638064,sao paulo,SP
02220,-23.49370885928214,-46.580431263950565,sao paulo,SP
02273,-23.462811923105864,-46.585289021928524,s?œo paulo,SP
02216,-23.493667083940736,-46.57948972214659,sao paulo,SP
02234,-23.480216455450424,-46.568478489583974,s?œo paulo,SP
02206,-23.487076247013697,-46.589872683594,sao paulo,SP
02257,-23.473761705522534,-46.584857943937884,sao paulo,SP
02225,-23.47763012323271,-46.57711459117663,sao paulo,SP
02271,-23.46594536713854,-46.591190527184246,sao paulo,SP
02209,-23.48526195796906,-46.582881366042514,sao paulo,SP
02261,-23.468817865947237,-46.57642196918464,sao paulo,SP
02250,-23.487347545934554,-46.59463646502971,sao paulo,SP
02218,-23.486393808211698,-46.58555290368748,sao paulo,SP
02251,-23.479913514570953,-46.59653227990651,sao paulo,SP
02242,-23.492500428530224,-46.60906952054357,sao paulo,SP
02266,-23.477249766028038,-46.59853090313921,sao paulo,SP
02244,-23.48943822759531,-46.603644118241064,s?œo paulo,SP
02233,-23.47730293810951,-46.56539087607479,sao paulo,SP
02238,-23.47068466373071,-46.56710433971542,sao paulo,SP
02206,-23.48817441465176,-46.58858534831786,sao paulo,SP
02255,-23.475137259507175,-46.58867597668649,sao paulo,SP
02261,-23.4657580022217,-46.57577176879799,sao paulo,SP
02263,-23.463572857060434,-46.57410494532286,s?œo paulo,SP
02271,-23.47140060421836,-46.59203884915459,sao paulo,SP
02260,-23.46940786215826,-46.582698033920174,sao paulo,SP
02238,-23.472077112960932,-46.570150513878474,sao paulo,SP
02201,-23.49681819677997,-46.598363040942886,sao paulo,SP
02255,-23.476218684430716,-46.590813062727214,sao paulo,SP
02238,-23.477159357204663,-46.58064610130418,sao paulo,SP
02278,-23.45900432500435,-46.57407694976626,sao paulo,SP
02272,-23.468629494864107,-46.585459430059416,sao paulo,SP
02223,-23.479048236741917,-46.5818244775232,sao paulo,SP
02230,-23.484085784898163,-46.5622235044434,sao paulo,SP
02239,-23.48466145934556,-46.60738819288482,sao paulo,SP
02247,-23.48679145268046,-46.60098073688613,sao paulo,SP
02224,-23.485757029141908,-46.576914040106175,sao paulo,SP
02215,-23.48970299999999,-46.58195110644007,sao paulo,SP
02244,-23.488502395227464,-46.60588198376569,sao paulo,SP
02235,-23.476170530671105,-46.56736051387847,sao paulo,SP
02216,-23.491801446015362,-46.58235096725141,sao paulo,SP
02265,-23.47155123619366,-46.586915439494476,sao paulo,SP
02206,-23.484978712187633,-46.593063261728865,sao paulo,SP
02221,-23.484893615875123,-46.57969441687345,sao paulo,SP
02289,-23.41978761642338,-46.581696587281485,sao paulo,SP
02268,-23.47460112545442,-46.59716737691152,s?œo paulo,SP
02215,-23.489734872323876,-46.58206195573889,sao paulo,SP
02208,-23.48229410352587,-46.58689098542905,sao paulo,SP
02260,-23.467658499765548,-46.58408421075682,s?œo paulo,SP
02273,-23.464296450458757,-46.58661150874258,s?œo paulo,SP
02236,-23.47349696502971,-46.568411497085805,s?œo paulo,SP
02286,-23.40858677491484,-46.57960324340701,sao paulo,SP
02222,-23.48573933305443,-46.57721681334758,sao paulo,SP
02251,-23.480114940879467,-46.5939855262277,sao paulo,SP
02201,-23.483636548992976,-46.59084605661035,sao paulo,SP
02228,-23.48140289425242,-46.569006901465784,sao paulo,SP
02223,-23.476157109354258,-46.58060362101102,sao paulo,SP
02251,-23.47567312101101,-46.58463086900566,sao paulo,SP
02263,-23.46388138664991,-46.57780376425512,sao paulo,SP
02204,-23.489158567863093,-46.59365986066713,sao paulo,SP
02224,-23.485991783513185,-46.574655307519215,sao paulo,SP
02232,-23.47649463558197,-46.56198059394658,sao paulo,SP
02247,-23.48734109186911,-46.600529421461076,sao paulo,SP
02233,-23.47848905190716,-46.56429452622771,s?œo paulo,SP
02212,-23.497440674158927,-46.59016601610016,sao paulo,SP
02247,-23.48583550375091,-46.60305165889548,sao paulo,SP
02250,-23.48664048542905,-46.59554132653355,sao paulo,SP
02228,-23.475251325841068,-46.57244907591319,sao paulo,SP
02255,-23.476393907294167,-46.59206798626578,sao paulo,SP
02223,-23.48150618956661,-46.57742102109183,sao paulo,SP
02220,-23.487312080212345,-46.575866430751915,sao paulo,SP
02248,-23.48429872522938,-46.596447948237056,sao paulo,SP
02250,-23.48779249624908,-46.59934049999998,sao paulo,SP
02250,-23.48604771080265,-46.59388318887411,sao paulo,SP
02276,-23.463624719400997,-46.5843033805182,sao paulo,SP
02281,-23.450479912056924,-46.57204469168072,sao paulo,SP
02281,-23.447043306332034,-46.56806216551495,sao paulo,SP
02266,-23.478171244243732,-46.599622255756266,sao paulo,SP
02263,-23.462319387580006,-46.57211732030731,sao paulo,SP
02260,-23.469282984736562,-46.57573747085809,s?œo paulo,SP
02262,-23.464860915344243,-46.57449611004674,sao paulo,SP
02243,-23.49042098834323,-46.600493123780964,sao paulo,SP
02223,-23.48138141548848,-46.57817665958797,sao paulo,SP
02254,-23.477912549541234,-46.59321373175024,sao paulo,SP
02225,-23.490539580904837,-46.57321092728948,sao paulo,SP
02229,-23.473112532056092,-46.571208475157256,sao paulo,SP
02206,-23.48253282875525,-46.59763598473656,sao paulo,SP
02269,-23.47232372745108,-46.59644385706043,sao paulo,SP
02238,-23.468620190951583,-46.56757594823705,sao paulo,SP
02243,-23.493167328899485,-46.60621853788447,s?œo paulo,SP
02219,-23.487372136274463,-46.582792035662784,sao paulo,SP
02281,-23.45575603332291,-46.58294895777013,sao paulo,SP
02206,-23.481837628368602,-46.59892676172887,sao paulo,SP
02251,-23.47995443825374,-46.59555932653356,sao paulo,SP
02232,-23.476880409660094,-46.567392433521874,sao paulo,SP
02226,-23.47152908822422,-46.57838470765622,sao paulo,SP
02281,-23.45306572806891,-46.57938190533219,sao paulo,SP
02266,-23.47411852039933,-46.59381595115124,sao paulo,SP
02236,-23.472093164031374,-46.56693946280802,s?œo paulo,SP
02234,-23.47829092700101,-46.569845781435724,sao paulo,SP
02210,-23.479588655288804,-46.58350586955393,sao paulo,SP
02234,-23.476274393968733,-46.56835100557099,sao paulo,SP
02281,-23.449178934155494,-46.574350949321804,sao paulo,SP
02235,-23.47855563558197,-46.577173866639725,sao paulo,SP
02201,-23.480847042183647,-46.58681771218763,sao paulo,SP
02244,-23.487436771019713,-46.60459542117261,sao paulo,SP
02242,-23.488133029141906,-46.60765995712386,sao paulo,SP
02255,-23.47904694809283,-46.590373466010654,sao paulo,SP
02246,-23.489776875382304,-46.601340343470426,sao paulo,SP
02209,-23.48515276674556,-46.58227967308672,sao paulo,SP
02241,-23.48992583152521,-46.60705911587513,sao paulo,SP
02253,-23.47932047821569,-46.592742158895476,sao paulo,SP
02242,-23.49169840161001,-46.608852792399986,sao paulo,SP
02244,-23.487730993623355,-46.6037981924808,s?œo paulo,SP
02217,-23.491341220093492,-46.578570631975275,sao paulo,SP
02208,-23.48412917124475,-46.58764876617228,sao paulo,SP
02238,-23.47511098196659,-46.57653146710718,s?œo paulo,SP
02238,-23.470518164031386,-46.573621962808005,sao paulo,SP
02252,-23.478747150152927,-46.58823352039934,sao paulo,SP
02236,-23.475152996393316,-46.569053095475795,sao paulo,SP
02241,-23.48992583152521,-46.60705911587513,s?œo paulo,SP
02257,-23.473243403831713,-46.58400419095159,sao paulo,SP
02223,-23.483460991949915,-46.57740028642738,s?œo paulo,SP
02215,-23.49017300138498,-46.58409337330484,sao paulo,SP
02265,-23.47651943519532,-46.595549677073116,s?œo paulo,SP
02232,-23.473495623925203,-46.56457173980033,sao paulo,SP
02279,-23.459182533441073,-46.572685250072105,s?œo paulo,SP
02203,-23.492318026144847,-46.58922112702159,sao paulo,SP
02211,-23.497402861503843,-46.591917988343226,sao paulo,SP
02210,-23.4796694141035,-46.58341120705173,sao paulo,SP
02257,-23.473804777684805,-46.584136503606686,sao paulo,SP
02245,-23.48649735498297,-46.60953230835593,sao paulo,SP
02245,-23.484691446015365,-46.6065318506838,sao paulo,SP
02245,-23.483442551762934,-46.60442207369149,sao paulo,SP
02227,-23.482023034970283,-46.57102461434591,sao paulo,SP
02252,-23.477559003606675,-46.58860913128279,sao paulo,SP
02204,-23.484763047463765,-46.589543423538565,s?œo paulo,SP
02204,-23.485028112960933,-46.590519080212346,sao paulo,SP
02203,-23.49370349486411,-46.591655516100154,sao paulo,SP
02208,-23.48229410352587,-46.58689098542905,sao paulo,SP
02210,-23.4800539730798,-46.583106496249094,sao paulo,SP
02201,-23.488741382739896,-46.594155185671454,s?œo paulo,SP
02259,-23.470237824096,-46.58174276562187,sao paulo,SP
02251,-23.47890106134223,-46.58701719525076,sao paulo,SP
02214,-23.495374026920206,-46.58611934776962,sao paulo,SP
02260,-23.469368427145238,-46.58271259686078,sao paulo,SP
02245,-23.484901526227716,-46.606032282820706,s?œo paulo,SP
02281,-23.45238144357944,-46.577847811487814,sao paulo,SP
02233,-23.47673367499565,-46.56240553719198,sao paulo,SP
02281,-23.45080821291477,-46.5723101137934,s?œo paulo,SP
02211,-23.49722902192854,-46.595484481822375,s?œo paulo,SP
02222,-23.48133089425243,-46.58025517208147,sao paulo,SP
02201,-23.496169473772284,-46.59819111948182,sao paulo,SP
02219,-23.49293617929483,-46.58942817860233,sao paulo,SP
02276,-23.459681057036015,-46.585016485795975,sao paulo,SP
02262,-23.464948840412017,-46.576221936436056,sao paulo,SP
02206,-23.487076247013697,-46.589872683594,s?œo paulo,SP
02259,-23.4712426902591,-46.58161242783774,sao paulo,SP
02225,-23.48033142270184,-46.576654533441065,sao paulo,SP
02260,-23.469392238897882,-46.58445532848458,sao paulo,SP
02249,-23.488038,-46.596093810537766,sao paulo,SP
02210,-23.483272442408676,-46.581762159443755,sao paulo,SP
02223,-23.484481983899833,-46.576764147094494,sao paulo,SP
02227,-23.47180652622771,-46.57494169900167,sao paulo,SP
02244,-23.488502395227464,-46.60588198376569,s?œo paulo,SP
02203,-23.49192999194992,-46.59041653872119,s?œo paulo,SP
02273,-23.46411360061168,-46.58673245850883,sao paulo,SP
02274,-23.46728209270583,-46.586237097553244,sao paulo,SP
02255,-23.476657704685817,-46.591062762565585,sao paulo,SP
02274,-23.461495501293417,-46.582977801120954,sao paulo,SP
02242,-23.488133029141906,-46.60765995712386,sao paulo,SP
02242,-23.485733455450422,-46.60463407146977,s?œo paulo,SP
02201,-23.490104751601322,-46.5952930829823,s?œo paulo,SP
02227,-23.47373249999999,-46.57471875,sao paulo,SP
02250,-23.485950523457745,-46.59877837177563,s?œo paulo,SP
02281,-23.450088093580653,-46.578234094287474,sao paulo,SP
02256,-23.474873943937887,-46.58541316763805,s?œo paulo,SP
02203,-23.48998096280801,-46.59266556994055,sao paulo,SP
02227,-23.475667787826396,-46.574058361369424,sao paulo,SP
02265,-23.474372780950063,-46.59002517201292,sao paulo,SP
02241,-23.49018295530619,-46.60565500069248,sao paulo,SP
02257,-23.47524710352587,-46.57991126533557,sao paulo,SP
02268,-23.469921450458767,-46.59313326602805,sao paulo,SP
02242,-23.49118501387846,-46.60870229724743,sao paulo,SP
02227,-23.482811828755256,-46.56950671510182,sao paulo,SP
02205,-23.483434840412013,-46.58716792131685,s?œo paulo,SP
02233,-23.4775746422452,-46.562713383665056,s?œo paulo,SP
02244,-23.488567030526887,-46.60329353274859,s?œo paulo,SP
02232,-23.4736937896927,-46.56551618695864,sao paulo,SP
02203,-23.492964363033046,-46.59106840008079,sao paulo,SP
02209,-23.489422585348244,-46.57837056786308,sao paulo,SP
02244,-23.48779899194992,-46.60325527477062,sao paulo,SP
02214,-23.494404363581307,-46.584811964885475,sao paulo,SP
02250,-23.486709551762942,-46.59429513558197,sao paulo,SP
02242,-23.488133029141906,-46.60765995712386,sao paulo,SP
02254,-23.484506364418024,-46.594406357204655,sao paulo,SP
02225,-23.484022428530213,-46.57460397945643,sao paulo,SP
02218,-23.486596637803668,-46.58572014210284,sao paulo,SP
02220,-23.490403606440065,-46.57910302553523,s?œo paulo,SP
02247,-23.4867346239252,-46.60232366472388,sao paulo,SP
02275,-23.46558690813089,-46.587707470858106,sao paulo,SP
02229,-23.48216995781636,-46.566236320156904,sao paulo,SP
02238,-23.46714654815626,-46.56743185928213,sao paulo,SP
02224,-23.4839818318764,-46.57554761471676,sao paulo,SP
02225,-23.481825087425708,-46.57581875936294,sao paulo,SP
02221,-23.477204964481455,-46.584660524986965,sao paulo,SP
02264,-23.463763564804673,-46.578565822926855,sao paulo,SP
02244,-23.48926123480867,-46.603944125454426,sao paulo,SP
02212,-23.494552072162264,-46.588470427289465,s?œo paulo,SP
02262,-23.464760857060433,-46.57498702914191,sao paulo,SP
02212,-23.495128386346575,-46.58913624479198,sao paulo,SP
02223,-23.48682705467712,-46.57553858021234,s?œo paulo,SP
02251,-23.480277192336565,-46.59320576894223,sao paulo,SP
02214,-23.49260899417162,-46.58755125437128,sao paulo,SP
02241,-23.490299231750246,-46.60742045129548,sao paulo,SP
02272,-23.468348147931227,-46.58723118872988,sao paulo,SP
02244,-23.488520081597333,-46.603431,sao paulo,SP
02223,-23.476483118931213,-46.57657137523354,sao paulo,SP
02254,-23.476716869553922,-46.594689181516515,s?œo paulo,SP
02242,-23.486994741279464,-46.606822130684115,sao paulo,SP
02273,-23.466386667689907,-46.587275461147264,sao paulo,SP
02230,-23.486516454902166,-46.562478134196986,s?œo paulo,SP
02242,-23.488484427145234,-46.60768512960935,sao paulo,SP
02276,-23.460529704137553,-46.58214810629583,sao paulo,SP
02218,-23.486735252842074,-46.58408012476191,sao paulo,SP
02228,-23.474947190951582,-46.57261603205609,sao paulo,SP
02206,-23.481177255063773,-46.59996845697964,s?œo paulo,SP
02238,-23.466440920747264,-46.56958231922807,sao paulo,SP
02265,-23.477301911737563,-46.59753892284606,sao paulo,SP
02238,-23.47399338995325,-46.57420199125744,sao paulo,SP
02261,-23.467961586450702,-46.577858092292644,sao paulo,SP
02258,-23.47501902331352,-46.58269426158464,sao paulo,SP
02217,-23.486102475993984,-46.58512073550116,s?œo paulo,SP
02205,-23.485008101304174,-46.589244239107835,sao paulo,SP
02215,-23.490785221478472,-46.58583265805877,s?œo paulo,SP
02229,-23.473471725229388,-46.570994942408674,sao paulo,SP
02254,-23.477732392174953,-46.59351887760399,sao paulo,SP
02210,-23.484475005828372,-46.580769356367945,sao paulo,SP
02281,-23.452829832961424,-46.57021267721663,sao paulo,SP
02251,-23.47555298834324,-46.58458209824575,sao paulo,SP
02236,-23.473439686604028,-46.57093712000361,sao paulo,SP
02242,-23.486994741279464,-46.606822130684115,sao paulo,SP
02217,-23.491341220093492,-46.578570631975275,sao paulo,SP
02226,-23.47550669969415,-46.57589844962204,sao paulo,SP
02204,-23.485871493479134,-46.59100503344107,sao paulo,SP
02212,-23.495204420480142,-46.589439876219004,sao paulo,SP
02260,-23.469302576551907,-46.57550486934105,sao paulo,SP
02208,-23.48342905744708,-46.59017441395926,sao paulo,SP
02203,-23.4959532850424,-46.59314815445209,sao paulo,SP
02230,-23.483760802747014,-46.56272962492604,sao paulo,SP
02201,-23.492111039413683,-46.597117908823385,sao paulo,SP
02276,-23.459681057036015,-46.585016485795975,s?œo paulo,SP
02263,-23.4624910335853,-46.57330683166944,sao paulo,SP
